@relation Training1-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute direction {0,1,2,3}

@data
220,210,370,210,17,150,0,150,3
230,210,370,210,17,140,0,140,3
240,210,370,210,17,130,0,130,3
250,210,370,210,17,120,0,120,3
260,210,370,210,17,110,0,110,3
270,210,370,210,17,100,0,100,3
280,210,370,210,17,90,0,90,3
290,210,370,210,17,80,0,80,3
300,210,370,210,17,70,0,70,3
310,210,370,210,17,60,0,60,3
320,210,370,210,17,50,0,50,3
330,210,370,210,17,40,0,40,3
340,210,370,210,17,30,0,30,3
350,210,370,210,17,20,0,20,3
360,210,370,210,17,10,0,10,3
370,210,90,410,18,-280,200,344.093011,3
370,220,90,410,18,-280,190,338.378486,1
370,230,90,410,18,-280,180,332.86634,1
370,240,90,410,18,-280,170,327.566787,1
370,250,90,410,18,-280,160,322.49031,1
370,260,90,410,18,-280,150,317.647603,1
370,270,90,410,18,-280,140,313.049517,1
370,280,90,410,18,-280,130,308.706981,1
370,290,90,410,18,-280,120,304.630924,1
370,300,90,410,18,-280,110,300.832179,1
370,310,90,410,18,-280,100,297.321375,1
370,320,90,410,18,-280,90,294.108823,1
370,330,90,410,18,-280,80,291.204396,1
370,340,90,410,18,-280,70,288.617394,1
370,350,90,410,18,-280,60,286.356421,1
370,360,90,410,18,-280,50,284.429253,1
370,370,90,410,18,-280,40,282.842712,1
370,380,90,410,18,-280,30,281.602557,1
370,390,90,410,18,-280,20,280.713377,1
370,400,90,410,18,-280,10,280.178515,1
370,410,90,410,18,-280,0,280,1
360,410,90,410,18,-270,0,270,2
350,410,90,410,18,-260,0,260,2
340,410,90,410,18,-250,0,250,2
330,410,90,410,18,-240,0,240,2
320,410,90,410,18,-230,0,230,2
310,410,90,410,18,-220,0,220,2
300,410,90,410,18,-210,0,210,2
290,410,90,410,18,-200,0,200,2
280,410,90,410,18,-190,0,190,2
270,410,90,410,18,-180,0,180,2
260,410,90,410,18,-170,0,170,2
250,410,90,410,18,-160,0,160,2
240,410,90,410,18,-150,0,150,2
230,410,90,410,18,-140,0,140,2
220,410,90,410,18,-130,0,130,2
210,410,90,410,18,-120,0,120,2
200,410,90,410,18,-110,0,110,2
190,410,90,410,18,-100,0,100,2
180,410,90,410,18,-90,0,90,2
170,410,90,410,18,-80,0,80,2
160,410,90,410,18,-70,0,70,2
150,410,90,410,18,-60,0,60,2
140,410,90,410,18,-50,0,50,2
130,410,90,410,18,-40,0,40,2
120,410,90,410,18,-30,0,30,2
110,410,90,410,18,-20,0,20,2
100,410,90,410,18,-10,0,10,2
90,410,70,10,19,-20,-400,400.499688,2
90,400,70,10,19,-20,-390,390.512484,0
90,390,70,10,19,-20,-380,380.525952,0
90,380,70,10,19,-20,-370,370.540146,0
90,370,70,10,19,-20,-360,360.555128,0
90,360,70,10,19,-20,-350,350.570963,0
90,350,70,10,19,-20,-340,340.587727,0
90,340,70,10,19,-20,-330,330.605505,0
90,330,70,10,19,-20,-320,320.624391,0
90,320,70,10,19,-20,-310,310.644491,0
90,310,70,10,19,-20,-300,300.665928,0
90,300,70,10,19,-20,-290,290.688837,0
90,290,70,10,19,-20,-280,280.713377,0
90,280,70,10,19,-20,-270,270.739727,0
90,270,70,10,19,-20,-260,260.768096,0
90,260,70,10,19,-20,-250,250.798724,0
90,250,70,10,19,-20,-240,240.831892,0
90,240,70,10,19,-20,-230,230.867928,0
90,230,70,10,19,-20,-220,220.90722,0
90,220,70,10,19,-20,-210,210.950231,0
90,210,70,10,19,-20,-200,200.997512,0
90,200,70,10,19,-20,-190,191.049732,0
90,190,70,10,19,-20,-180,181.107703,0
90,180,70,10,19,-20,-170,171.172428,0
90,170,70,10,19,-20,-160,161.245155,0
90,160,70,10,19,-20,-150,151.32746,0
90,150,70,10,19,-20,-140,141.421356,0
90,140,70,10,19,-20,-130,131.529464,0
90,130,70,10,19,-20,-120,121.655251,0
90,120,70,10,19,-20,-110,111.803399,0
90,110,70,10,19,-20,-100,101.98039,0
90,100,70,10,19,-20,-90,92.195445,0
90,90,70,10,19,-20,-80,82.462113,0
90,80,70,10,19,-20,-70,72.801099,0
90,70,70,10,19,-20,-60,63.245553,0
90,60,70,10,19,-20,-50,53.851648,0
90,50,70,10,19,-20,-40,44.72136,0
90,40,70,10,19,-20,-30,36.055513,0
90,30,70,10,19,-20,-20,28.284271,0
90,20,70,10,19,-20,-10,22.36068,0
90,10,70,10,19,-20,0,20,0
80,10,70,10,19,-10,0,10,2
70,10,390,220,20,320,210,382.753184,2
70,20,390,220,20,320,200,377.359245,1
70,30,390,220,20,320,190,372.155881,1
70,40,390,220,20,320,180,367.151195,1
70,50,390,220,20,320,170,362.353419,1
70,60,390,220,20,320,160,357.770876,1
70,70,390,220,20,320,150,353.411941,1
70,80,390,220,20,320,140,349.284984,1
70,90,390,220,20,320,130,345.398321,1
70,100,390,220,20,320,120,341.76015,1
70,110,390,220,20,320,110,338.378486,1
70,120,390,220,20,320,100,335.261092,1
70,130,390,220,20,320,90,332.415403,1
70,140,390,220,20,320,80,329.84845,1
70,150,390,220,20,320,70,327.566787,1
70,160,390,220,20,320,60,325.576412,1
70,170,390,220,20,320,50,323.882695,1
70,180,390,220,20,320,40,322.49031,1
70,190,390,220,20,320,30,321.403174,1
70,200,390,220,20,320,20,320.624391,1
70,210,390,220,20,320,10,320.156212,1
70,220,390,220,20,320,0,320,1
80,220,390,220,20,310,0,310,3
90,220,390,220,20,300,0,300,3
100,220,390,220,20,290,0,290,3
110,220,390,220,20,280,0,280,3
120,220,390,220,20,270,0,270,3
130,220,390,220,20,260,0,260,3
140,220,390,220,20,250,0,250,3
150,220,390,220,20,240,0,240,3
160,220,390,220,20,230,0,230,3
170,220,390,220,20,220,0,220,3
180,220,390,220,20,210,0,210,3
190,220,390,220,20,200,0,200,3
200,220,390,220,20,190,0,190,3
210,220,390,220,20,180,0,180,3
220,220,390,220,20,170,0,170,3
230,220,390,220,20,160,0,160,3
240,220,390,220,20,150,0,150,3
250,220,390,220,20,140,0,140,3
260,220,390,220,20,130,0,130,3
270,220,390,220,20,120,0,120,3
280,220,390,220,20,110,0,110,3
290,220,390,220,20,100,0,100,3
300,220,390,220,20,90,0,90,3
310,220,390,220,20,80,0,80,3
320,220,390,220,20,70,0,70,3
330,220,390,220,20,60,0,60,3
340,220,390,220,20,50,0,50,3
350,220,390,220,20,40,0,40,3
360,220,390,220,20,30,0,30,3
370,220,390,220,20,20,0,20,3
380,220,390,220,20,10,0,10,3
390,220,130,110,21,-260,-110,282.311884,3
390,210,130,110,21,-260,-100,278.567766,0
390,200,130,110,21,-260,-90,275.13633,0
390,190,130,110,21,-260,-80,272.02941,0
390,180,130,110,21,-260,-70,269.25824,0
390,170,130,110,21,-260,-60,266.833281,0
390,160,130,110,21,-260,-50,264.764046,0
390,150,130,110,21,-260,-40,263.058929,0
390,140,130,110,21,-260,-30,261.725047,0
390,130,130,110,21,-260,-20,260.768096,0
390,120,130,110,21,-260,-10,260.192237,0
390,110,130,110,21,-260,0,260,0
380,110,130,110,21,-250,0,250,2
370,110,130,110,21,-240,0,240,2
360,110,130,110,21,-230,0,230,2
350,110,130,110,21,-220,0,220,2
340,110,130,110,21,-210,0,210,2
330,110,130,110,21,-200,0,200,2
320,110,130,110,21,-190,0,190,2
310,110,130,110,21,-180,0,180,2
300,110,130,110,21,-170,0,170,2
290,110,130,110,21,-160,0,160,2
280,110,130,110,21,-150,0,150,2
270,110,130,110,21,-140,0,140,2
260,110,130,110,21,-130,0,130,2
250,110,130,110,21,-120,0,120,2
240,110,130,110,21,-110,0,110,2
230,110,130,110,21,-100,0,100,2
220,110,130,110,21,-90,0,90,2
210,110,130,110,21,-80,0,80,2
200,110,130,110,21,-70,0,70,2
190,110,130,110,21,-60,0,60,2
180,110,130,110,21,-50,0,50,2
170,110,130,110,21,-40,0,40,2
160,110,130,110,21,-30,0,30,2
150,110,130,110,21,-20,0,20,2
140,110,130,110,21,-10,0,10,2
130,110,80,440,22,-50,330,333.766385,2
130,120,80,440,22,-50,320,323.882695,1
130,130,80,440,22,-50,310,314.006369,1
130,140,80,440,22,-50,300,304.138127,1
130,150,80,440,22,-50,290,294.278779,1
130,160,80,440,22,-50,280,284.429253,1
130,170,80,440,22,-50,270,274.590604,1
130,180,80,440,22,-50,260,264.764046,1
130,190,80,440,22,-50,250,254.950976,1
130,200,80,440,22,-50,240,245.153013,1
130,210,80,440,22,-50,230,235.372046,1
130,220,80,440,22,-50,220,225.610283,1
130,230,80,440,22,-50,210,215.870331,1
130,240,80,440,22,-50,200,206.155281,1
130,250,80,440,22,-50,190,196.468827,1
130,260,80,440,22,-50,180,186.815417,1
130,270,80,440,22,-50,170,177.200451,1
130,280,80,440,22,-50,160,167.630546,1
130,290,80,440,22,-50,150,158.113883,1
130,300,80,440,22,-50,140,148.660687,1
130,310,80,440,22,-50,130,139.283883,1
130,320,80,440,22,-50,120,130,1
130,330,80,440,22,-50,110,120.83046,1
130,340,80,440,22,-50,100,111.803399,1
130,350,80,440,22,-50,90,102.956301,1
130,360,80,440,22,-50,80,94.339811,1
130,370,80,440,22,-50,70,86.023253,1
130,380,80,440,22,-50,60,78.102497,1
130,390,80,440,22,-50,50,70.710678,1
130,400,80,440,22,-50,40,64.031242,1
130,410,80,440,22,-50,30,58.309519,1
130,420,80,440,22,-50,20,53.851648,1
130,430,80,440,22,-50,10,50.990195,1
130,440,80,440,22,-50,0,50,1
120,440,80,440,22,-40,0,40,2
110,440,80,440,22,-30,0,30,2
100,440,80,440,22,-20,0,20,2
90,440,80,440,22,-10,0,10,2
80,440,440,50,23,360,-390,530.75418,2
80,430,440,50,23,360,-380,523.450093,0
80,420,440,50,23,360,-370,516.23638,0
80,410,440,50,23,360,-360,509.116882,0
80,400,440,50,23,360,-350,502.095608,0
80,390,440,50,23,360,-340,495.176736,0
80,380,440,50,23,360,-330,488.364618,0
80,370,440,50,23,360,-320,481.663783,0
80,360,440,50,23,360,-310,475.078941,0
80,350,440,50,23,360,-300,468.614981,0
80,340,440,50,23,360,-290,462.276973,0
80,330,440,50,23,360,-280,456.07017,0
80,320,440,50,23,360,-270,450,0
80,310,440,50,23,360,-260,444.072066,0
80,300,440,50,23,360,-250,438.29214,0
80,290,440,50,23,360,-240,432.666153,0
80,280,440,50,23,360,-230,427.200187,0
80,270,440,50,23,360,-220,421.900462,0
80,260,440,50,23,360,-210,416.77332,0
80,250,440,50,23,360,-200,411.825206,0
80,240,440,50,23,360,-190,407.062649,0
80,230,440,50,23,360,-180,402.492236,0
80,220,440,50,23,360,-170,398.120585,0
80,210,440,50,23,360,-160,393.954312,0
80,200,440,50,23,360,-150,390,0
80,190,440,50,23,360,-140,386.264158,0
80,180,440,50,23,360,-130,382.753184,0
80,170,440,50,23,360,-120,379.473319,0
80,160,440,50,23,360,-110,376.430604,0
80,150,440,50,23,360,-100,373.630834,0
80,140,440,50,23,360,-90,371.079506,0
80,130,440,50,23,360,-80,368.781778,0
80,120,440,50,23,360,-70,366.742416,0
80,110,440,50,23,360,-60,364.965752,0
80,100,440,50,23,360,-50,363.455637,0
80,90,440,50,23,360,-40,362.215406,0
80,80,440,50,23,360,-30,361.247837,0
80,70,440,50,23,360,-20,360.555128,0
80,60,440,50,23,360,-10,360.138862,0
80,50,440,50,23,360,0,360,0
90,50,440,50,23,350,0,350,3
100,50,440,50,23,340,0,340,3
110,50,440,50,23,330,0,330,3
120,50,440,50,23,320,0,320,3
130,50,440,50,23,310,0,310,3
140,50,440,50,23,300,0,300,3
150,50,440,50,23,290,0,290,3
160,50,440,50,23,280,0,280,3
170,50,440,50,23,270,0,270,3
180,50,440,50,23,260,0,260,3
190,50,440,50,23,250,0,250,3
200,50,440,50,23,240,0,240,3
210,50,440,50,23,230,0,230,3
220,50,440,50,23,220,0,220,3
230,50,440,50,23,210,0,210,3
240,50,440,50,23,200,0,200,3
250,50,440,50,23,190,0,190,3
260,50,440,50,23,180,0,180,3
270,50,440,50,23,170,0,170,3
280,50,440,50,23,160,0,160,3
290,50,440,50,23,150,0,150,3
300,50,440,50,23,140,0,140,3
310,50,440,50,23,130,0,130,3
320,50,440,50,23,120,0,120,3
330,50,440,50,23,110,0,110,3
340,50,440,50,23,100,0,100,3
350,50,440,50,23,90,0,90,3
360,50,440,50,23,80,0,80,3
370,50,440,50,23,70,0,70,3
380,50,440,50,23,60,0,60,3
390,50,440,50,23,50,0,50,3
400,50,440,50,23,40,0,40,3
410,50,440,50,23,30,0,30,3
420,50,440,50,23,20,0,20,3
430,50,440,50,23,10,0,10,3
440,50,300,30,24,-140,-20,141.421356,3
440,40,300,30,24,-140,-10,140.356688,0
440,30,300,30,24,-140,0,140,0
430,30,300,30,24,-130,0,130,2
420,30,300,30,24,-120,0,120,2
410,30,300,30,24,-110,0,110,2
400,30,300,30,24,-100,0,100,2
390,30,300,30,24,-90,0,90,2
380,30,300,30,24,-80,0,80,2
370,30,300,30,24,-70,0,70,2
360,30,300,30,24,-60,0,60,2
350,30,300,30,24,-50,0,50,2
340,30,300,30,24,-40,0,40,2
330,30,300,30,24,-30,0,30,2
320,30,300,30,24,-20,0,20,2
310,30,300,30,24,-10,0,10,2
300,30,120,240,25,-180,210,276.586334,2
300,40,120,240,25,-180,200,269.072481,1
300,50,120,240,25,-180,190,261.725047,1
300,60,120,240,25,-180,180,254.558441,1
300,70,120,240,25,-180,170,247.588368,1
300,80,120,240,25,-180,160,240.831892,1
300,90,120,240,25,-180,150,234.30749,1
300,100,120,240,25,-180,140,228.035085,1
300,110,120,240,25,-180,130,222.036033,1
300,120,120,240,25,-180,120,216.333077,1
300,130,120,240,25,-180,110,210.950231,1
300,140,120,240,25,-180,100,205.912603,1
300,150,120,240,25,-180,90,201.246118,1
300,160,120,240,25,-180,80,196.977156,1
300,170,120,240,25,-180,70,193.132079,1
300,180,120,240,25,-180,60,189.73666,1
300,190,120,240,25,-180,50,186.815417,1
300,200,120,240,25,-180,40,184.390889,1
300,210,120,240,25,-180,30,182.482876,1
300,220,120,240,25,-180,20,181.107703,1
300,230,120,240,25,-180,10,180.277564,1
300,240,120,240,25,-180,0,180,1
290,240,120,240,25,-170,0,170,2
280,240,120,240,25,-160,0,160,2
270,240,120,240,25,-150,0,150,2
260,240,120,240,25,-140,0,140,2
250,240,120,240,25,-130,0,130,2
240,240,120,240,25,-120,0,120,2
230,240,120,240,25,-110,0,110,2
220,240,120,240,25,-100,0,100,2
210,240,120,240,25,-90,0,90,2
200,240,120,240,25,-80,0,80,2
190,240,120,240,25,-70,0,70,2
180,240,120,240,25,-60,0,60,2
170,240,120,240,25,-50,0,50,2
160,240,120,240,25,-40,0,40,2
150,240,120,240,25,-30,0,30,2
140,240,120,240,25,-20,0,20,2
130,240,120,240,25,-10,0,10,2
120,240,250,230,26,130,-10,130.384048,2
120,230,250,230,26,130,0,130,0
130,230,250,230,26,120,0,120,3
140,230,250,230,26,110,0,110,3
150,230,250,230,26,100,0,100,3
160,230,250,230,26,90,0,90,3
170,230,250,230,26,80,0,80,3
180,230,250,230,26,70,0,70,3
190,230,250,230,26,60,0,60,3
200,230,250,230,26,50,0,50,3
210,230,250,230,26,40,0,40,3
220,230,250,230,26,30,0,30,3
230,230,250,230,26,20,0,20,3
240,230,250,230,26,10,0,10,3
250,230,120,350,27,-130,120,176.91806,3
250,240,120,350,27,-130,110,170.293864,1
250,250,120,350,27,-130,100,164.012195,1
250,260,120,350,27,-130,90,158.113883,1
250,270,120,350,27,-130,80,152.643375,1
250,280,120,350,27,-130,70,147.648231,1
250,290,120,350,27,-130,60,143.178211,1
250,300,120,350,27,-130,50,139.283883,1
250,310,120,350,27,-130,40,136.014705,1
250,320,120,350,27,-130,30,133.416641,1
250,330,120,350,27,-130,20,131.529464,1
250,340,120,350,27,-130,10,130.384048,1
250,350,120,350,27,-130,0,130,1
240,350,120,350,27,-120,0,120,2
230,350,120,350,27,-110,0,110,2
220,350,120,350,27,-100,0,100,2
210,350,120,350,27,-90,0,90,2
200,350,120,350,27,-80,0,80,2
190,350,120,350,27,-70,0,70,2
180,350,120,350,27,-60,0,60,2
170,350,120,350,27,-50,0,50,2
160,350,120,350,27,-40,0,40,2
150,350,120,350,27,-30,0,30,2
140,350,120,350,27,-20,0,20,2
130,350,120,350,27,-10,0,10,2
120,350,390,400,28,270,50,274.590604,2
120,360,390,400,28,270,40,272.946881,1
120,370,390,400,28,270,30,271.661554,1
120,380,390,400,28,270,20,270.739727,1
120,390,390,400,28,270,10,270.185122,1
120,400,390,400,28,270,0,270,1
130,400,390,400,28,260,0,260,3
140,400,390,400,28,250,0,250,3
150,400,390,400,28,240,0,240,3
160,400,390,400,28,230,0,230,3
170,400,390,400,28,220,0,220,3
180,400,390,400,28,210,0,210,3
190,400,390,400,28,200,0,200,3
200,400,390,400,28,190,0,190,3
210,400,390,400,28,180,0,180,3
220,400,390,400,28,170,0,170,3
230,400,390,400,28,160,0,160,3
240,400,390,400,28,150,0,150,3
250,400,390,400,28,140,0,140,3
260,400,390,400,28,130,0,130,3
270,400,390,400,28,120,0,120,3
280,400,390,400,28,110,0,110,3
290,400,390,400,28,100,0,100,3
300,400,390,400,28,90,0,90,3
310,400,390,400,28,80,0,80,3
320,400,390,400,28,70,0,70,3
330,400,390,400,28,60,0,60,3
340,400,390,400,28,50,0,50,3
350,400,390,400,28,40,0,40,3
360,400,390,400,28,30,0,30,3
370,400,390,400,28,20,0,20,3
380,400,390,400,28,10,0,10,3
390,400,280,180,29,-110,-220,245.967478,3
390,390,280,180,29,-110,-210,237.065392,0
390,380,280,180,29,-110,-200,228.254244,0
390,370,280,180,29,-110,-190,219.544984,0
390,360,280,180,29,-110,-180,210.950231,0
390,350,280,180,29,-110,-170,202.484567,0
390,340,280,180,29,-110,-160,194.164878,0
390,330,280,180,29,-110,-150,186.010752,0
390,320,280,180,29,-110,-140,178.044938,0
390,310,280,180,29,-110,-130,170.293864,0
390,300,280,180,29,-110,-120,162.788206,0
390,290,280,180,29,-110,-110,155.563492,0
390,280,280,180,29,-110,-100,148.660687,0
390,270,280,180,29,-110,-90,142.126704,0
390,260,280,180,29,-110,-80,136.014705,0
390,250,280,180,29,-110,-70,130.384048,0
390,240,280,180,29,-110,-60,125.299641,0
390,230,280,180,29,-110,-50,120.83046,0
390,220,280,180,29,-110,-40,117.046999,0
390,210,280,180,29,-110,-30,114.017543,0
390,200,280,180,29,-110,-20,111.803399,0
390,190,280,180,29,-110,-10,110.45361,0
390,180,280,180,29,-110,0,110,0
380,180,280,180,29,-100,0,100,2
370,180,280,180,29,-90,0,90,2
360,180,280,180,29,-80,0,80,2
350,180,280,180,29,-70,0,70,2
340,180,280,180,29,-60,0,60,2
330,180,280,180,29,-50,0,50,2
320,180,280,180,29,-40,0,40,2
310,180,280,180,29,-30,0,30,2
300,180,280,180,29,-20,0,20,2
290,180,280,180,29,-10,0,10,2
280,180,140,340,30,-140,160,212.602916,2
280,190,140,340,30,-140,150,205.182845,1
280,200,140,340,30,-140,140,197.989899,1
280,210,140,340,30,-140,130,191.049732,1
280,220,140,340,30,-140,120,184.390889,1
280,230,140,340,30,-140,110,178.044938,1
280,240,140,340,30,-140,100,172.046505,1
280,250,140,340,30,-140,90,166.43317,1
280,260,140,340,30,-140,80,161.245155,1
280,270,140,340,30,-140,70,156.524758,1
280,280,140,340,30,-140,60,152.315462,1
280,290,140,340,30,-140,50,148.660687,1
280,300,140,340,30,-140,40,145.602198,1
280,310,140,340,30,-140,30,143.178211,1
280,320,140,340,30,-140,20,141.421356,1
280,330,140,340,30,-140,10,140.356688,1
280,340,140,340,30,-140,0,140,1
270,340,140,340,30,-130,0,130,2
260,340,140,340,30,-120,0,120,2
250,340,140,340,30,-110,0,110,2
240,340,140,340,30,-100,0,100,2
230,340,140,340,30,-90,0,90,2
220,340,140,340,30,-80,0,80,2
210,340,140,340,30,-70,0,70,2
200,340,140,340,30,-60,0,60,2
190,340,140,340,30,-50,0,50,2
180,340,140,340,30,-40,0,40,2
170,340,140,340,30,-30,0,30,2
160,340,140,340,30,-20,0,20,2
150,340,140,340,30,-10,0,10,2
140,340,350,470,31,210,130,246.981781,2
140,350,350,470,31,210,120,241.867732,1
140,360,350,470,31,210,110,237.065392,1
140,370,350,470,31,210,100,232.594067,1
140,380,350,470,31,210,90,228.473193,1
140,390,350,470,31,210,80,224.722051,1
140,400,350,470,31,210,70,221.359436,1
140,410,350,470,31,210,60,218.403297,1
140,420,350,470,31,210,50,215.870331,1
140,430,350,470,31,210,40,213.775583,1
140,440,350,470,31,210,30,212.132034,1
140,450,350,470,31,210,20,210.950231,1
140,460,350,470,31,210,10,210.23796,1
140,470,350,470,31,210,0,210,1
150,470,350,470,31,200,0,200,3
160,470,350,470,31,190,0,190,3
170,470,350,470,31,180,0,180,3
180,470,350,470,31,170,0,170,3
190,470,350,470,31,160,0,160,3
200,470,350,470,31,150,0,150,3
210,470,350,470,31,140,0,140,3
220,470,350,470,31,130,0,130,3
230,470,350,470,31,120,0,120,3
240,470,350,470,31,110,0,110,3
250,470,350,470,31,100,0,100,3
260,470,350,470,31,90,0,90,3
270,470,350,470,31,80,0,80,3
280,470,350,470,31,70,0,70,3
290,470,350,470,31,60,0,60,3
300,470,350,470,31,50,0,50,3
310,470,350,470,31,40,0,40,3
320,470,350,470,31,30,0,30,3
330,470,350,470,31,20,0,20,3
340,470,350,470,31,10,0,10,3
350,470,320,210,32,-30,-260,261.725047,3
350,460,320,210,32,-30,-250,251.793566,0
350,450,320,210,32,-30,-240,241.867732,0
350,440,320,210,32,-30,-230,231.94827,0
350,430,320,210,32,-30,-220,222.036033,0
350,420,320,210,32,-30,-210,212.132034,0
350,410,320,210,32,-30,-200,202.237484,0
350,400,320,210,32,-30,-190,192.353841,0
350,390,320,210,32,-30,-180,182.482876,0
350,380,320,210,32,-30,-170,172.626765,0
350,370,320,210,32,-30,-160,162.788206,0
350,360,320,210,32,-30,-150,152.970585,0
350,350,320,210,32,-30,-140,143.178211,0
350,340,320,210,32,-30,-130,133.416641,0
350,330,320,210,32,-30,-120,123.693169,0
350,320,320,210,32,-30,-110,114.017543,0
350,310,320,210,32,-30,-100,104.403065,0
350,300,320,210,32,-30,-90,94.86833,0
350,290,320,210,32,-30,-80,85.440037,0
350,280,320,210,32,-30,-70,76.157731,0
350,270,320,210,32,-30,-60,67.082039,0
350,260,320,210,32,-30,-50,58.309519,0
350,250,320,210,32,-30,-40,50,0
350,240,320,210,32,-30,-30,42.426407,0
350,230,320,210,32,-30,-20,36.055513,0
350,220,320,210,32,-30,-10,31.622777,0
350,210,320,210,32,-30,0,30,0
340,210,320,210,32,-20,0,20,2
330,210,320,210,32,-10,0,10,2
320,210,260,440,33,-60,230,237.697286,2
320,220,260,440,33,-60,220,228.035085,1
320,230,260,440,33,-60,210,218.403297,1
320,240,260,440,33,-60,200,208.80613,1
320,250,260,440,33,-60,190,199.248588,1
320,260,260,440,33,-60,180,189.73666,1
320,270,260,440,33,-60,170,180.277564,1
320,280,260,440,33,-60,160,170.880075,1
320,290,260,440,33,-60,150,161.554944,1
320,300,260,440,33,-60,140,152.315462,1
320,310,260,440,33,-60,130,143.178211,1
320,320,260,440,33,-60,120,134.164079,1
320,330,260,440,33,-60,110,125.299641,1
320,340,260,440,33,-60,100,116.619038,1
320,350,260,440,33,-60,90,108.166538,1
320,360,260,440,33,-60,80,100,1
320,370,260,440,33,-60,70,92.195445,1
320,380,260,440,33,-60,60,84.852814,1
320,390,260,440,33,-60,50,78.102497,1
320,400,260,440,33,-60,40,72.111026,1
320,410,260,440,33,-60,30,67.082039,1
320,420,260,440,33,-60,20,63.245553,1
320,430,260,440,33,-60,10,60.827625,1
320,440,260,440,33,-60,0,60,1
310,440,260,440,33,-50,0,50,2
300,440,260,440,33,-40,0,40,2
290,440,260,440,33,-30,0,30,2
280,440,260,440,33,-20,0,20,2
270,440,260,440,33,-10,0,10,2
260,440,130,430,34,-130,-10,130.384048,2
260,430,130,430,34,-130,0,130,0
250,430,130,430,34,-120,0,120,2
240,430,130,430,34,-110,0,110,2
230,430,130,430,34,-100,0,100,2
220,430,130,430,34,-90,0,90,2
210,430,130,430,34,-80,0,80,2
200,430,130,430,34,-70,0,70,2
190,430,130,430,34,-60,0,60,2
180,430,130,430,34,-50,0,50,2
170,430,130,430,34,-40,0,40,2
160,430,130,430,34,-30,0,30,2
150,430,130,430,34,-20,0,20,2
140,430,130,430,34,-10,0,10,2
130,430,450,230,35,320,-200,377.359245,2
130,420,450,230,35,320,-190,372.155881,0
130,410,450,230,35,320,-180,367.151195,0
130,400,450,230,35,320,-170,362.353419,0
130,390,450,230,35,320,-160,357.770876,0
